Account Number,Balance
222914046203,382158.52
202347714216,362367.76
151490457306,224217.73
309636808219,Checking
345143261291,Credit
189835916091,279549.14
240532101882,351507.09
300896628732,476467.29
180127287464,226343.65
328585725595,916778.91
886300357868,Credit
186914818433,717429.25
174627961517,583245.51
233667205537,Investment
169891210004,307747.93
309348229984,201842.0
114839546316,517444.24
520025678789,418167.46
249056869671,875749.01
239391707728,Investment
175488249302,885010.66
192877775753,Checking
267517556212,997879.24
276007661758,Investment
639838543795,629040.77
114851502057,931696.34
189231375021,Investment
639918081282,707190.2
197168155088,783947.79
290272697327,972095.97
173639978981,Credit
191988361687,295521.97
119872117591,Savings
186007098316,31606.39
688086608250,848039.69
205231759623,123030.24
729421546667,Credit
185188286917,Credit
134920815118,524777.24
311134850303,152224.55
142192594844,991080.37
287342921106,Savings
199619255905,459852.55
290100756179,477010.01
308816871437,Checking
162981719929,384922.7
471640321564,424363.01
713869704732,159432.62
151818373436,692877.83
916982153602,Savings
261309619980,Savings
594875176048,Investment
113779795691,366792.04
192282536420,70648.77
326230704455,Credit
339410044844,460375.75
244495097018,404330.34
126982016361,Savings
239798543074,42225.88
144040881209,245623.7
184331413255,Savings
226094253137,Checking
199891977027,Credit
461285770470,Savings
871908754254,Savings
277516839190,451682.0
178509477723,Checking
103372104043,Investment
105882735600,775930.53
243244871731,Investment
124941973245,Savings
143640008442,692397.13
108639538427,471168.64
252315504588,69308.22
588470274122,248261.45
118885447206,Credit
263444110779,Credit
217616103193,334085.32
339796653905,Investment
104545974599,Checking
221717896985,376741.9
139507862412,802437.67
265558606560,416147.11
159781784797,368805.74
313105302131,Checking
328269603298,678357.43
561911944635,44032.34
289260545827,469538.97
186218802244,180765.48
328380461988,848187.31
297524822699,685837.79
271441728179,Credit
109172477887,747439.3
425639345040,579513.63
113347641242,911756.8
337402516275,642188.97
803983355650,561985.3
165064058000,135745.46
596504331433,409751.59
182508012132,81211.03
100464671295,866806.72
129486443938,Checking
224554542110,548695.5
279890638733,680083.93
328760318293,68761.88
704188636897,Investment
179381022856,Savings
800733745522,Investment
209686241293,734206.75
266611221163,Investment
381134261079,Investment
216187985414,964932.27
174085383280,Credit
310778291604,Investment
209362716268,59466.82
136109365782,214245.25
252881790192,889394.61
123656701046,123211.13
273245609535,Checking
278982620570,944845.44
240938159723,248031.4
103283660022,Checking
172854246713,847555.19
113350092440,509882.48
298328697833,798954.23
247191059757,Savings
188511508805,426446.16
905601869474,Credit
107483032186,537281.71
309757117192,Savings
109060055848,643297.43
253722779761,Credit
848720626039,141914.26
271321011518,Checking
307907447919,Checking
238266776421,154773.32
812431461221,192517.75
132419441194,Savings
143084852805,794824.77
995019553907,Checking
103387734494,Credit
229131283270,980815.4
125973959792,537816.41
161006405390,384736.22
355678290709,735673.33
271828853422,Savings
206960240788,979192.28
190299269899,Savings
176562882338,778591.85
566626387442,683486.31
315554169243,634103.38
127662991147,288015.17
289745825684,Investment
145176927595,Credit
434472628080,800047.24
768382467638,169655.2
306802044471,Savings
247416626154,922504.11
216117408103,627693.41
157640456944,Savings
260804153184,565292.27
778084215902,Investment
216945666683,356699.21
323542617419,164566.6
241140845355,165092.71
184187347837,Checking
114592265399,238923.73
160953025711,386900.41
303906351510,Credit
917123015552,Investment
121319185371,949667.75
550605605810,101261.44
306471060792,205692.92
217409660884,119462.37
842662122375,702237.4
738894746222,968694.48
233262665259,11904.16
109939816705,714451.54
226144796109,513470.47
292023978322,Checking
244500779826,975621.94
219461211019,62688.38
282782839402,496887.64
303980313323,766980.22
107968036572,469126.31
107658448282,Checking
296480396370,192678.38
143852972048,197325.37
572320879277,444888.0
250870192434,493859.95
113659225080,349693.57
116367919450,16960.82
294591894357,333423.51
207415871229,855616.76
256893258293,Checking
263768382541,Savings
138944385522,209967.78
217516992913,579937.54
487149766102,Savings
304276613118,236969.67
174717813164,583450.03
433279692863,168404.24
433379353853,311042.87
308099952580,Checking
267754570740,880443.49
113865731200,949415.43
821506586083,36250.17
251948301729,686319.16
126773697755,Savings
326531614354,220706.41
711075035878,Checking
227910451349,Credit
291024919626,721471.68
163468978360,Savings
258429191085,Investment
219282285821,20721.58
485387907911,377373.12
164205584751,853834.36
236655209677,Investment
163533652645,349387.83
282837667331,633921.38
993899370382,Investment
664274282106,746092.43
114581991053,327803.07
307070794425,Investment
212762290403,874811.94
302481494904,8487.02
309935378232,977811.34
137869716304,Savings
183883198803,840277.62
329688635262,528266.68
192259041669,183753.44
159994130957,Investment
194357079058,Checking
195050910390,Savings
181231941876,818459.59
206902823724,Credit
605370037944,549043.54
169625773266,332789.74
104294339028,117748.69
823758764186,539730.68
201140472295,Credit
309071882052,Credit
130344992917,948003.62
193455345467,Credit
451378388024,Savings
418829311239,342810.66
217947073601,525024.82
245126682159,613130.8
766307271420,Savings
187613892218,626953.14
769001533660,Investment
594859345349,690597.62
312886772385,149542.53
198650479374,434663.76
257579273113,579026.44
282509198558,238625.15
609708935593,Credit
531337110504,498078.67
225748788723,358496.08
178720273361,878245.81
212565549340,202750.51
945192141062,Savings
993784698499,475360.72
193074468005,Checking
105085251115,Investment
239641920731,600560.96
169060878420,Investment
166023878540,Checking
156754230335,57040.56
211222847766,Investment
918022707603,681820.47
308449076556,844749.46
256946926968,946605.02
174864734984,503681.11
312952244661,894424.66
257624948426,671357.95
609845628692,Investment
235060625700,52532.77
844318922821,Credit
275055169920,163641.04
137775150432,233697.41
454660286444,Investment
166665865481,658725.4
596240449346,67541.54
250501519700,Savings
161730416051,677060.9
235776331425,312409.01
107294319526,317993.71
243608472532,Credit
429713281285,663319.31
110016505187,894689.92
191615570341,460999.43
758411560567,208644.2
172414304951,Credit
254433128251,Checking
326920425929,Credit
288758613816,Credit
482994938493,137032.35
221008661073,659685.68
271451164609,Checking
117213210789,391625.97
263912345548,Credit
920817447809,Checking
266284393881,423317.47
153806423345,396807.34
166317693276,Checking
609320004377,Savings
231505837312,394544.83
156068372610,70400.2
823736758185,527364.89
251859283346,240594.39
250151393722,956879.58
171189557275,23140.94
140227448194,856945.61
571206327764,199300.36
639166216051,Checking
336312804644,Checking
500462908453,Savings
182903468271,Credit
333289516700,358999.46
295304327402,552524.18
199755401593,913526.94
293788007247,Checking
235891543290,247336.87
183460692596,Investment
564402981874,Credit
304902131723,Savings
217688195277,592671.61
598493316920,187433.43
311486638944,Savings
128101636498,254076.85
186500516434,12664.8
304751135242,Checking
271664390542,Checking
241570772144,518464.48
651232439613,797234.87
229435513649,545175.54
230882543879,Savings
948872607762,997909.27
105883929250,314776.34
560485062625,432540.9
140535741515,579693.9
143300859505,77275.22
323818080020,874821.81
109099206097,Savings
230353860604,774098.74
187007131326,214694.57
871585655647,211932.71
365045993818,403957.21
389679544824,167795.72
287192646185,739057.04
177804638637,319723.45
212825292757,795877.05
318347162985,Investment
239257236225,Checking
129896877089,Investment
555860351000,449810.19
578981160249,Savings
170665700540,406291.45
302751011378,729448.97
335465918681,297449.63
168048244315,Credit
132262910299,818796.96
251792339155,586977.95
128695052805,Savings
270051883653,837908.79
214927770784,787031.55
144343409529,385782.95
265191208106,Investment
529645511857,325450.54
556880477928,Credit
253371550806,252081.91
779016700599,752409.71
956304061528,833904.25
301412287383,463208.43
747233327332,806655.98
339863201749,667633.4
109428930464,524097.39
181476139213,Credit
175680774091,Investment
243184805854,32872.2
307334380923,14904.0
155318100510,708865.19
463704936623,557884.06
284498795223,961255.5
789216295701,738267.56
190545851775,Credit
304895375921,378320.29
430882480154,507784.61
111804048741,Savings
145848411902,Checking
139577104607,53348.74
195205482260,226738.48
182914611032,582563.75
317001657263,Savings
628878138894,857580.64
293001266580,Investment
118191528608,422264.63
275262886628,729893.26
333947522292,697897.56
190742582141,330657.24
279937207692,592820.74
334999928453,Credit
103588021765,Checking
239165776465,913176.59
291844198802,Savings
246008736223,795769.45
307426070934,337874.73
275785592454,Credit
144749986313,45836.02
170459277947,157643.22
282525463069,382413.79
330006465093,531558.97
527150683644,Credit
198056926116,521261.62
107740927791,Investment
106936056687,695150.04
180137233984,Checking
192301694360,919553.48
314237700945,Savings
432594018491,507548.12
304397414969,322821.08
326620715632,720913.2
204163109876,748474.08
245041502969,902185.41
235985196478,Credit
308945269074,338802.59
455137487632,Checking
254766373329,408617.4
692983323428,370590.4
252553237098,49134.72
322482202829,Checking
132005108754,817913.38
712457451128,Investment
166568171512,Checking
256754277493,810599.99
263685392005,990427.28
253823704746,Checking
371401396377,653320.86
171747813409,752037.4
868258259841,795277.43
270821453107,502638.88
501316745025,919893.01
148892912590,Investment
528330529201,Checking
229658004053,606270.73
316559055033,Savings
153845705196,Savings
334295261663,2138.51
266778479847,Investment
101664172599,436564.99
115694746428,113390.92
117304803519,Investment
832779927072,Credit
727042329219,267818.15
927089468405,71841.53
104637132502,294182.09
524650345918,Credit
137813595928,Investment
188111078336,368692.24
315619306691,709781.51
559505741504,738207.84
306422846954,276877.36
119637585322,325571.08
721231664592,443716.91
167820486126,408981.3
841263656257,636467.93
527441482323,666293.32
222280925449,747084.78
117343692154,438410.43
109059205227,Checking
338847978313,205351.36
298345928793,710218.11
225988744505,Investment
438178400307,Savings
267958635993,303046.18
160686435141,Checking
295339047059,937619.69
832875212253,616965.81
234621380839,81665.94
318596576757,20568.51
329489626524,818459.97
274947707194,Checking
159923082042,Savings
191382267112,143186.46
210826654000,Investment
650487812358,Investment
164861115683,552144.63
135673960861,570368.83
255420405466,957727.92
119443359390,392121.35
358022417074,542814.49
255192134114,267778.1
151787770762,Savings
165552592765,726474.19
254379986389,247423.13
497123276275,650604.03
239830419811,968991.38
180846219108,997360.77
920266410325,Checking
131685086919,829915.17
291179029844,192865.18
103052503915,585238.09
259971966285,959561.72
181960189327,662204.93
243035495094,848310.97
125525691241,845877.86
144765813250,738468.12
330383303414,622038.42
123312322338,Checking
221367700061,Checking
114791461851,398929.82
307918254554,46833.31
218117322002,165971.04
136258251943,Investment
429679319648,202630.87
263777390885,Checking
328725774739,584727.6
300118527383,Savings
203485367114,520488.86
294722121694,384416.78
659869861609,905667.89
222303534107,937812.42
221821030731,Savings
178112125972,342811.69
933594216778,284367.64
303946674452,240076.99
229087244382,Checking
162197317873,Savings
169521869940,877217.13
216927390239,492395.72
198154861336,908326.98
305204070400,Savings
780948260356,Savings
106280734877,907315.21
252310682967,960588.93
159675003221,444935.42
143172974954,522165.67
137536803642,101125.89
118398935047,549965.06
116780374013,61657.7
250200371446,Investment
263879248572,833737.74
214802114324,Investment
571964475756,200010.13
220757767003,Credit
186210680892,Credit
173218180202,Investment
222218569892,414300.77
310281085074,Credit
593543719013,Investment
325910528305,Checking
294459742052,Checking
536947728652,853104.91
367883038243,203112.09
258030823958,Savings
225016272374,Savings
171287814695,Checking
939851064166,964706.35
283785164027,560906.37
214763059397,120831.32
670300870405,100201.92
176963617890,970871.33
299248684002,920427.56
939926515135,645646.64
559032949496,172968.93
313912034651,718845.55
120928541419,165631.44
169740759877,Checking
271275553816,Checking
174982820236,Credit
162318193132,738093.09
288601383624,Checking
294892872330,Investment
271774312933,685032.22
149228561300,333118.86
111807316959,Investment
155233946244,139579.82
112363320833,405417.45
528187308269,326350.19
241164838408,Credit
526755151073,Credit
628437029201,441049.66
894782010025,961804.78
207115862221,729916.81
600265132670,798578.02
218360750126,340342.66
301265885233,461919.42
208762318295,377037.69
318129843677,510707.15
557724888359,467776.1
682109042760,678288.62
145497320997,Checking
257378924997,617114.25
949763057265,642932.54
282415850690,819017.82
137713986570,Savings
299333966395,811597.61
233919726381,Checking
212692585255,Savings
215385588749,551249.03
109819289466,576332.62
257693331226,343774.82
159718677703,775296.24
958454643162,Savings
744421648452,963871.78
539319499863,Credit
206107355393,549608.08
172368384830,Investment
109842041580,575297.62
299075149298,Checking
300707896520,134163.25
323110626448,Savings
286171365743,615174.19
278299225230,646971.0
568263535164,525155.24
333464467775,Investment
228626467455,438763.13
198611225575,773704.18
209204463115,Checking
724578353865,Credit
298613958585,89355.97
510729303740,Savings
217827664362,682547.86
836457711741,Credit
115860479823,879571.73
960284314521,484622.46
277852274822,397651.85
241882499170,453743.73
166505482750,649934.91
235460890779,Checking
805520716476,165467.51
304867808825,999156.6
796062280325,368375.14
200430139849,568757.7
393193216019,686748.78
125086276124,830371.23
183818185411,Investment
127140802147,Checking
313553881986,211533.35
215620772084,879233.36
233614931088,Savings
933742191980,Checking
104271451614,655850.37
223743986241,Credit
238296764573,362977.33
136653047559,764932.51
226548564999,478914.3
676818435646,Savings
994201290753,98079.77
280883042115,743897.44
143329103094,Checking
724884511302,724519.57
167250065351,199669.39
592422170694,502914.82
111367857104,346284.96
236523468695,735658.27
248050607737,Investment
192223809778,73320.24
276678093065,148055.13
223436064841,477803.49
195627200518,Savings
109018971812,Checking
282046825995,832712.34
235090629342,Investment
258276057552,404651.42
219283261721,805312.89
276858479575,497748.57
227267284289,886077.26
103404844509,Savings
295714464937,197760.02
252266806741,453602.39
218213045673,Checking
109666679638,883698.4
784007811005,921209.9
260262063587,87561.84
248076749910,311138.14
113656414212,321720.72
241542019170,Savings
178616480271,688337.78
339365620802,523743.86
281873369438,268987.7
177928099931,Investment
321568647175,802042.72
143646994777,Credit
149919889886,442363.38
302403066441,92076.29
110540326710,516762.65
655964256020,531296.91
584427980870,Checking
226615931585,223110.3
208452126864,798643.14
121212465303,Savings
123055620462,125424.08
174723207388,241814.66
371418848233,Credit
929062592558,727302.24
144024802432,966190.51
137570848100,419032.91
518535547502,373161.47
231948656991,163143.75
979846125605,433656.02
269157882498,528982.22
311913096653,718419.39
556642204656,228901.84
117629737456,39197.31
601351082935,189301.14
103603300695,Savings
280831852464,468799.39
132285160434,Savings
122382012883,Savings
288347210969,879853.24
196600631245,90896.37
272113263769,413793.29
251403538431,445913.63
302710373811,530413.84
254031451083,898586.73
191442185447,529692.92
313287917880,510795.76
308829040502,190892.48
176871852363,Checking
132284561982,35767.76
123847078163,559632.72
232409800082,Credit
323035584753,990561.31
668522968449,300651.12
133921597011,550823.24
269635629069,Savings
335574308075,Savings
278601929252,Checking
496358157297,Credit
306882103750,323559.05
276262858132,138931.9
314276817581,Credit
261983953895,334043.3
174416671438,961299.83
238487952385,733795.28
190670339187,259156.4
258510634007,523911.45
229880229837,829225.81
251082680998,Credit
182031331891,476934.89
295650109022,653781.77
967152642999,68260.92
315146407249,257996.12
166375477169,832206.5
116628484510,10135.2
333307498401,231010.67
863002567141,621880.19
193023203743,852098.8
165990419785,4351.81
330219080373,Savings
150734036666,Investment
236302418283,597637.37
281363632289,Credit
926856579420,Savings
799555122553,493959.97
179775057391,560835.34
239912581170,695605.96
133503689731,86673.62
226949896326,Investment
246342788313,46568.31
238788677790,Savings
667838783626,958560.32
834388372808,427815.7
284952502987,701767.64
311366187351,51248.7
277673730412,453389.31
481227989570,Checking
228212247392,682550.45
329252138638,Credit
198300230579,429312.23
150191639483,365210.21
134634651880,127584.14
457907249710,845577.89
325475128033,74793.89
198979900369,477858.52
650591834061,448825.91
137146039913,733360.13
234323614053,860773.37
999875826376,Savings
325109944525,631090.68
198425432388,269433.94
530196478727,722121.33
182537218478,483902.88
219958855250,677037.85
245988175316,Investment
321961327104,467699.62
279838528854,756042.46
209023262760,720654.0
245081563147,896094.23
180022863662,156450.59
854584455803,Checking
174306632592,Savings
220697018013,139150.61
225648494496,856609.15
966566353544,3192.59
270972239146,989039.88
286205719227,Investment
588715108850,872381.43
240616377094,689161.95
179885215494,Checking
242938003415,Investment
192156154655,995052.7
241355739352,134906.21
331484500789,700487.55
102033078555,Investment
160309022688,811295.93
766976797283,483443.67
240970846024,Checking
304968517964,Investment
282925455942,803660.85
206738856861,212590.44
299987521395,389609.75
269063002840,782342.38
142840581611,Savings
264790219977,Investment
258685681243,Investment
120919291489,692001.6
258083114800,647923.52
313521454397,Savings
242319805040,378627.53
283649703156,Checking
319657496291,Credit
312409927840,552027.44
154606943628,Credit
157929983629,Savings
303148923144,Checking
388883772937,613137.34
580130726239,Savings
252569985945,597368.8
507245185946,Savings
712087722430,972949.97
248798344372,Investment
299987530609,Investment
317915888555,Savings
742969120242,Checking
241501505371,Credit
270661759366,305430.16
132084023122,Investment
140216028119,416281.43
162522390448,430111.54
142198171358,893709.09
164360573186,410532.82
224692811077,205955.86
230778718189,79779.78
194271555452,254753.83
283611748028,627014.17
330406582114,314519.21
280946472949,258705.16
983545457928,Investment
109072826733,133347.23
233585226443,Investment
132384104101,398894.39
130202149576,906828.21
105171742452,132392.5
195126498773,Checking
332375984789,577516.18
308005902040,955539.67
120315651735,Credit
626837070142,33400.43
571062056568,Savings
323762089886,256141.77
104757461579,Checking
109740120856,797862.64
218333787787,490500.86
491320360035,Savings
105406699410,569049.03
321280884126,Investment
587529249355,611477.1
233346339197,Credit
178721719157,Credit
302442827011,272319.46
128918116499,Savings
542294767953,726569.35
153672607150,493616.49
365317293534,889632.36
554380472133,699827.27
815423593414,638550.0
417319505862,Investment
131267239842,931748.89
165748196226,Credit
778006927097,160222.54
948471182922,Credit
329242073836,306680.13
124773403959,761106.14
336037171948,896150.47
145419174560,486345.04
159285199832,832272.87
140721270571,Checking
531202743691,142424.28
181658948071,552880.53
290504305028,229569.93
315100532882,317852.3
305098451615,872534.18
866518987819,Checking
149727864807,972678.29
827273642087,765416.69
292602544239,395949.23
725203865723,176402.3
226156020626,58968.0
205077696320,Checking
537139354452,Credit
257156249554,736013.08
142368214274,13626.41
125411164143,Credit
116714228641,887090.8
331534857160,574579.95
255730386134,Credit
170690007834,430304.01
297227928997,Savings
331044728390,Savings
110334185681,227407.7
235533742483,249876.28
171107589222,Credit
332356305468,Credit
112410694380,Investment
144017249509,345006.9
109196887665,Credit
330963105548,606927.56
293790039676,458223.39
128566173611,571923.12
204893082135,187382.63
582671943644,299556.02
312783394013,457839.16
146233820482,790552.77
298729907607,209290.45
160973981919,743000.95
227463436377,Checking
244203992643,310009.51
170272955866,491607.26
167617873557,947360.71
149653065236,Checking
289045157536,Savings
164135391461,Credit
254534170908,391460.04
103393686558,Savings
152970127634,757533.71
141880542567,Credit
316782724249,749118.62
137001325023,Savings
132529862141,Savings
249561038560,98999.68
330480645675,316805.6
503938057287,76976.32
109846644275,529756.63
333979329831,809264.29
369383479154,814000.18
578814667295,Checking
329959637154,657048.97
138579983395,425732.87
285784831480,Credit
980980146805,Checking
572883634470,715311.47
231874949208,202967.4
330378872464,973524.62
459195710528,629911.57
329881301091,382648.55
109400151754,554098.07
231765651296,18715.46
164602290149,Checking
715245446266,274343.14
258500118859,Checking
293829042105,949102.39
678801124475,102863.88
256428590051,56296.52
259923906267,Credit
321692784502,805207.55
231004428691,211539.13
226125306518,Credit
419204758093,899675.82
277642054209,Investment
224316757682,588810.73
251720910281,245220.81
212942597720,Credit
289778827319,909468.76
260195019723,167217.86
305775136952,261016.3
161839739424,349681.57
881309193812,972489.26
260776572794,510190.44
320141363634,Checking
212036780833,227426.97
141924907755,Investment
115578018693,812957.42
466977861779,Credit
617852799827,667522.51
119014214273,868730.34
160541720500,726855.1
294053814485,374018.33
169773849291,394949.49
312401017470,Savings
143442774588,Checking
227300652429,Checking
132634235029,602352.9
281535805469,93164.67
902165147412,812582.84
208766864198,176600.9
200031131083,Savings
747613461071,907727.52
167895922402,812361.85
331963350174,421489.34
105513082437,Savings
237204352311,27694.04
313522108455,882226.95
250978460251,Credit
243313107141,Investment
338967406231,168781.83
550679719171,25889.63
641790681828,687383.39
541200237103,283787.31
175542050609,692907.29
128059519250,Savings
797397452885,551751.65
179040501145,235158.16
843828508175,658732.47
372065603485,70325.51
223845580697,546158.99
232390909171,828966.5
187502986715,825710.59
824513616792,142363.62
147337842738,32455.35
320831093448,475457.89
113873417414,332094.82
863866671176,269787.16
762152814925,669261.91
133839175959,Credit
133608422329,Savings
250871125572,Savings
184593221276,Credit
226703450137,535516.24
150706192169,Savings
422115009799,18423.4
290282223618,Checking
218928245262,Savings
913729726161,Investment
139545116961,Credit
219987844167,975589.66
267255093943,612205.36
317346054230,521244.69
196186926586,Checking
176566305993,546000.69
840354217245,583362.51
288892602740,496185.26
243495482035,729734.3
329779559532,706259.94
219805876752,879642.17
135321032771,865385.5
667944181231,52780.38
849512025823,337209.53
868777747254,Savings
335314773417,982245.44
711557289093,875292.48
321344651305,Investment
310597320790,291736.36
129168553300,695350.21
247796688148,747495.31
337400298740,Savings
181917606768,994223.03
160194196349,Investment
305087638747,150002.5
147937531612,299503.17
190919744925,Investment
118351470753,359155.86
240036313409,204190.44
123707220491,841572.72
284474399778,791285.4
211712871110,981277.67
128723384614,256012.58
198764657618,Savings
242284538145,678546.64
600802920304,Investment
166210168378,21787.39
215238450346,536546.93
271627603101,Investment
350403622645,Credit
404626111117,Savings
331149271561,543471.39
150693966549,566383.59
250474898276,720713.69
536729726530,Credit
118659174043,759277.64
121048174807,551331.45
563819435835,78776.53
108054475628,143963.05
254483371351,756433.42
212358398586,415513.91
119230529781,42762.74
290149029578,730895.52
267057887012,31929.12
250199679641,990295.16
322790979540,15340.74
326153752844,237542.6
663719601059,144973.27
186805541960,415522.41
252509850330,851773.27
673985061530,620446.44
145998013990,Investment
309618681153,679544.9
213148053194,Investment
316925690278,647767.02
218991599154,145034.46
265693909589,957103.4
264051419354,146665.32
452040287304,Credit
178778708732,269372.96
781731229531,143763.24
140802442002,Investment
158751780352,515694.92
104384818468,520956.36
332361839312,747347.92
274024277707,662349.97
261296155488,680581.08
175876545078,148717.84
124754942815,322596.37
121667514355,Credit
257119106089,586479.55
168466737433,432815.23
108473888440,668958.02
251702679724,Credit
250497408591,Credit
127979233926,Investment
242738752192,673484.63
231781818213,325429.42
621629287348,Credit
787234266408,339160.4
688321292660,538468.98
184472040672,684809.67
679428925117,446422.6
136847778804,Investment
178184796341,264420.11
564636896632,574773.39
207782430651,Checking
297783776585,730609.72
124591230675,Investment
239990735591,326287.8
239333037144,211149.64
477362281439,Credit
308332059460,565419.13
265046070859,Investment
335807909909,Checking
294108746986,516019.55
195119347441,387960.05
215947929175,84430.89
142207669373,Savings
577288252206,359552.48
224230413910,Investment
167358241516,Checking
249244941074,832004.71
825834452053,706356.71
903571965636,944883.68
335941399350,503143.39
284741857814,987274.13
124479798039,Savings
115348924732,958408.38
185391616384,782708.54
139487791502,860936.3
268902406107,Checking
240733227062,124393.47
127341572408,122967.01
100030147223,334567.55
384626763656,438846.23
629452138669,120627.84
681913913498,684234.14
298270958737,Investment
139918074071,507107.75
259267219522,374783.87
240756765915,Credit
162431610409,Savings
309148921046,463218.91
320757128370,216317.61
139622575194,Credit
293563389302,Investment
233343996442,267603.66
757299231539,839091.72
258195215421,Checking
228364521186,226199.1
155321030293,565623.12
152851770092,587011.63
223194130170,277849.57
199972854353,273003.93
298133734905,535786.61
307012349057,Savings
112777807869,Savings
141091668715,713637.92
221390390838,Credit
444731862066,513450.52
423695727097,137400.75
340063718091,756065.09
176744384382,707823.53
304039051726,115956.03
282649339537,548292.82
273809630506,516493.89
130557478446,52030.09
281884599858,726994.67
203280224352,390924.52
339610573786,574666.6
133915443227,908455.94
119517134305,711225.22
487536491105,Investment
212218456350,Checking
183739885861,Credit
111682311585,439262.18
362254535676,646593.24
279231840283,Credit
147041943418,Investment
292144675547,941543.96
280384415827,748660.69
211624844670,Investment
255483006880,714810.89
233370397424,959778.48
907175956935,Credit
219075235196,219667.29
347335592634,Credit
253429535090,46651.14
230618845923,296842.87
190209902575,Savings
529874693958,311612.87
117106975048,846931.84
117333615628,338602.63
234207042577,261796.6
637565060537,780338.71
451014088270,480747.78
295549210820,Investment
140214428139,496903.07
259241644790,732793.08
293620458398,90567.76
107101534522,616642.59
156894114272,596555.98
221232741755,Investment
100287326440,Credit
480338831205,561440.89
198121879716,979504.18
149444992788,Investment
317259133305,Checking
255737354414,451071.95
728670554585,600632.63
330249948722,Checking
176047845402,702477.4
304331800225,454434.02
104710055762,791421.94
190316122513,839176.4
299988945497,Credit
300745889571,520196.44
144648894184,427465.13
146845619704,578279.31
192493120274,487261.21
184247253611,Checking
148096645942,731092.98
232909083179,Investment
698233628069,Checking
298582536635,688073.3
507171133712,857689.54
257094690456,665652.88
223750046692,157965.47
982758330189,Checking
236485897234,606351.64
227832217879,196210.97
187525642007,816646.43
225556826694,811826.28
277932504809,505276.88
337661819821,286528.96
104792178857,Checking
189077299065,Credit
812272641188,961432.03
847243630241,Credit
224981370345,Investment
103439351392,467812.6
177283006826,Savings
189007236229,834467.11
286444755408,Savings
162773817484,911941.92
102860738017,464288.19
275755187081,232679.06
167425342803,966582.99
211524332684,320113.14
216292609561,154047.35
305705554007,775697.14
677857358931,Credit
168849308325,483968.82
332858364650,Checking
236222740532,Checking
179763699131,Investment
763814590605,543413.41
339914183346,Checking
123570208370,Checking
327153903316,264525.8
245601636300,401379.03
105817383041,241690.55
309204146015,944882.42
139379823225,Checking
228210802500,185038.42
681798359447,Credit
214693609127,Credit
157848544372,595392.82
336921789161,Credit
238799779862,224459.42
410640397036,Investment
271064411176,801991.77
228522426947,803696.41
255706487313,Checking
281371945668,432434.49
312170730712,Savings
365825519764,Savings
337562421749,26893.28
133300587874,792036.67
168555947990,91458.51
216154782180,22253.56
135513983360,203128.57
229037476224,917414.94
284341663853,Savings
318376354570,768625.98
108790672835,Savings
266578934183,800189.56
117642426195,615229.26
144327616444,436895.42
285209775036,Savings
213491706762,Investment
592539784004,772518.92
995887523096,134225.52
174958204933,153963.08
330361315435,454550.39
254148839438,796360.07
734829504372,626205.44
181750367281,993489.51
972941494455,Investment
288800801563,194221.51
315348145897,651162.46
145195402342,Checking
303151167622,Checking
147058418782,158747.05
325029537488,109735.55
107969680704,367755.14
135219766218,928806.13
135348067279,Investment
159785222845,788229.81
275634414542,8308.91
235703837307,525232.51
223737015376,179840.25
227171091665,100989.69
282230374390,284721.64
189011222131,Checking
226242168038,594093.19
628877289078,769283.81
104586296005,Savings
100619864810,Savings
115149208664,816205.07
165502532963,968159.84
301180663420,527384.13
141418875110,696687.57
605348334902,58678.34
258034082727,460778.72
294958535173,610194.58
219118216011,796850.61
127477650900,742875.93
211096852391,491708.58
801584994226,152362.63
271248338026,748669.44
194287395219,521094.34
464991711282,800268.17
294837295332,Investment
180983835778,324032.77
311829116464,Savings
571846069247,948593.72
835892567695,Checking
245994774550,Checking
266495353881,Checking
227788427845,Investment
169532528332,711564.46
270487352061,Investment
995946573200,881147.99
753230466109,985829.85
210326444578,265008.34
247910445440,Investment
242475015844,568221.32
217732370003,Investment
187816984921,Savings
200609289401,Investment
248860844202,Investment
157806627308,Investment
143462948050,281867.39
126886651747,279138.4
298856074416,909011.82
266322457296,501463.93
106264204708,556196.21
106309547920,830532.32
254624142695,835679.55
170001406196,Credit
355046375434,245999.18
173073815882,580101.74
904506431167,Checking
692348950543,52511.83
616256018948,362654.0
150469349834,386576.11
158515269325,Checking
684091587854,595835.6
328792120357,532016.05
228190894813,861386.86
275067513572,Investment
129452026939,924200.64
142200714319,Checking
109077185761,412744.85
740697020196,Savings
103593770040,891483.63
243365110789,Investment
209855211777,Investment
309771378834,Savings
104297207862,770342.67
327158780015,Credit
952833960042,835154.96
182355558420,661176.25
156624954412,Credit
159789176006,302798.76
309466346663,103415.39
281109515172,522925.37
339591699032,242923.82
426880567385,53310.12
173156549176,Savings
320582462483,Savings
127215252287,402451.47
127468504568,642682.98
325579460641,607516.35
198930756139,703662.41
288662683690,Savings
327198878227,Savings
299956114166,548548.06
171468768787,602271.14
293458284455,Investment
425483365211,Savings
860648454874,728249.24
298506480858,942918.01
227349743084,380611.47
158015630138,244023.75
199905014819,78173.37
126969772087,861750.41
237092928912,916265.77
210590325987,Savings
111586020949,806500.07
299449176878,928668.27
198570156672,715689.83
155714438956,62298.17
166227010745,769389.92
150512354291,Investment
341447135860,Savings
