Account Number,Balance
214005926658,950282.56
198909375438,957039.98
234156284258,464444.6
257677684470,247755.82
116771317730,472814.3
966162542141,550133.79
168192955794,168298.84
127371835352,764545.28
234249173788,75273.68
170969531215,338658.76
167332931676,652524.24
322071597322,603653.01
235186109990,742831.53
498941059680,133057.76
104683470135,841060.5
151565952359,878898.07
324144842586,557214.61
160462213529,707952.18
669959367943,528352.6
640874706056,55120.82
864165615635,557506.61
190258470415,384532.96
539091559962,975930.72
143593801058,201164.65
600505213394,762164.39
254617636137,269938.42
145131141202,527473.42
229602219856,142749.6
111200187986,647292.15
308749571976,785400.11
279968741739,796118.01
544213505206,712516.27
117859072713,940512.31
554271405925,151180.47
183026066174,867971.17
278290893289,589554.38
259483593196,153871.5
329721935796,149614.6
284273038219,482510.42
311649781036,698915.75
841615108127,877667.29
145517158521,967589.21
281252910635,392988.61
250886885864,88907.68
210939374489,615176.94
203630328258,996806.19
190493403656,977261.66
126651823842,236940.22
170809768069,27920.95
888083365186,317915.98
912781981338,394523.77
235847675394,591118.05
693201605872,762284.16
336236058917,318849.74
273273514049,12545.06
219751800390,26470.36
789342174712,771213.48
306622362812,333671.82
323270882047,655540.51
481806167764,942710.33
255846753639,389802.18
282580723783,662469.44
268196948500,226082.37
249928716991,220551.47
485883802566,593727.58
113955867612,49474.85
268838993370,418682.16
173726748086,374976.67
338460091888,464280.75
191002557624,224861.55
126965354373,575492.31
134012647050,702007.31
162717450523,482472.75
234041217657,144607.38
176149421329,568244.09
190171863766,725150.5
122883830652,508038.25
961083551732,774830.02
156299179899,9069.11
639926655188,788517.89
336663134735,673242.98
159015119169,978092.45
339308849512,805243.94
334759250767,228884.67
290441743399,245851.01
718593709621,16084.17
535244359145,38916.93
297718075093,586808.34
678436147099,875266.5
307582116256,170676.43
184137272294,127589.12
189795346290,872464.98
211271923390,878887.35
167606090483,870547.76
844590547274,832000.83
110517118222,568295.68
147971722320,467848.0
171766515298,195079.35
161988381273,229924.06
822608977423,129858.88
405671777918,88276.39
205042459546,232615.82
167352703961,484036.81
151083370726,244696.64
271865772767,40528.96
180286153326,734419.21
102200996070,876030.56
339250912782,186408.94
366764652218,80004.97
263433303433,863924.34
679870087854,354179.47
219623616170,83399.85
134649830061,834307.19
192156015247,156353.66
156636850089,841429.44
369119285197,645382.85
279808646077,17750.43
170474505123,181292.09
141726893004,948007.4
279498456899,207880.95
532148662745,347977.07
694436293137,807578.17
444238741532,922021.23
185962949196,108562.72
435158731993,850892.02
169436329645,680038.54
146375123119,92950.12
178527617197,382749.73
106752888669,294202.22
159394053997,913793.09
219938163287,857153.38
759679825155,885636.27
247013032163,301672.59
204392790864,475073.29
198180480996,409830.2
245963903781,797989.63
425778645018,227039.72
212088838967,417897.85
339974739229,293044.37
147274862697,314599.35
280842609837,585223.95
144518619597,596058.8
299830725425,72931.33
156319754754,169036.86
307803401757,447811.37
302013606146,51419.86
609606592387,160989.99
182361428609,508017.08
867469512198,4699.21
138703649403,696953.06
987303176375,745425.35
530375444267,676121.61
176365606423,871824.51
276809382560,91336.66
134477692520,406566.0
221651459882,214043.7
178661520894,890672.19
277772440678,654494.07
321728298753,112231.81
809452893585,433766.29
191209867613,691465.86
331952581039,844537.75
233763068924,480205.45
315496080558,996386.68
251929015630,853865.98
846324262671,702269.78
144732582913,103503.29
141387136673,698747.83
210781060424,266400.65
965638165528,639105.93
335305788724,940914.95
699685911193,929427.04
818833634205,568134.17
140504003383,887870.43
648216628493,616582.98
221420145624,88456.16
232281769183,173996.08
103628573016,357739.31
277359337047,647043.16
198718309985,8070.99
337489639175,529237.49
312376922154,994177.27
285197256307,716801.97
607002562131,634588.64
199899692390,725308.66
136236854088,883789.83
722464669037,457137.74
218315791834,413136.81
228998568053,68992.51
164858191426,572322.31
319585632741,656225.09
165119791228,812382.7
107075937844,747521.26
188468441649,186751.15
208799781450,994329.33
551003996491,579659.96
139341334856,473777.61
627880248826,305434.68
304770608914,344221.32
509800397455,281648.63
298764928046,676853.51
186537078933,5152.93
498295096562,386204.98
286010272046,72972.1
331675923909,850919.02
272986168007,366615.84
135154193117,377031.33
566880027542,280630.58
218631590030,543984.91
338551638557,935490.83
181378465626,228619.21
277113297147,585875.76
203040184272,772391.94
156317211445,263869.93
297445566918,689236.42
174675747435,340806.35
309179162939,108516.53
849027400331,854844.67
137014229140,906564.53
283281914701,367356.82
259490261739,970992.11
660338259384,123012.43
722608171754,393369.15
312066953998,872172.33
285917483762,91211.37
300077017056,174542.96
182625136773,672846.17
160098536997,271731.27
191675427679,205971.63
785396458830,755778.39
879093617419,145596.62
283602995047,882908.89
318849939603,188116.88
243123852960,492784.42
312298378812,840353.06
842421971533,893600.97
680886531311,974568.14
221265338005,915124.54
190312733933,22057.07
707199193705,846539.91
335446027052,562267.43
230751644010,108989.07
110832173963,356587.3
114634354018,315642.58
307350476455,859751.93
244648200596,338107.46
187092811748,449015.15
158330867658,28859.71
261013600595,816329.35
937557601319,618616.36
981141970991,552744.16
219015733641,722020.25
106011253892,785794.28
218272587875,417967.68
998734752463,794818.33
339342844012,107266.03
231515698417,92508.03
105059512521,195576.39
196880731882,625397.47
117320045361,270832.04
208577218751,215865.39
675657707769,768643.4
154218546629,912378.72
303174358915,725395.29
544268633962,873455.98
112447855608,526207.02
252512277364,16965.82
128464807861,29152.46
290765706002,482346.05
303833264118,416694.18
196866721725,679140.0
277330633156,132233.48
954143400398,399178.22
163389171772,353487.77
223116731709,670827.72
209489299399,914372.02
210451812915,856565.07
303533867585,739140.26
172483104337,901841.25
136493872703,496760.77
241532557202,938539.14
261804211897,548990.85
145446840552,117135.78
182639990244,458489.56
130339333290,869289.56
180295959761,559887.36
195342439640,288272.9
140250893773,269532.25
303827417651,451561.31
332077140879,191572.78
684321571813,676626.93
269494943741,307516.42
234255248130,1855.37
214065608002,795879.8
246748668580,631004.29
200973138761,254877.53
242842981829,655697.49
254521122626,519001.27
193976024860,188821.77
332737419878,426274.56
175439335723,103050.98
206416042977,693993.48
328884154349,693910.36
113511295394,2693.02
126256843218,719601.37
186964695912,63187.55
167442008236,646908.71
784429628354,72962.64
166238543991,468191.95
159492818899,944162.79
163705163670,942952.47
461750895636,363469.31
142350755321,351245.71
221729422431,888415.98
252938072500,740104.7
532151046545,149345.54
432854701640,121734.86
186096186973,536107.71
204196636342,622742.38
316291481937,135281.34
116009699034,347612.35
289773260221,725980.24
159037275741,281755.2
335047813821,849256.66
346045453450,793325.22
266807670573,883803.17
250173155785,837714.75
249388436040,884742.7
724995483464,135244.64
255407036251,996853.94
310842382462,672476.03
255435533020,256255.41
328024873807,274253.23
335901446250,708886.13
204528184233,989102.19
948377427548,801407.27
293570140892,591932.98
208546312351,87165.24
582238668338,595461.88
312978331777,143560.46
329042354320,992192.07
298119182638,321904.21
186084332735,892504.75
175569954590,621749.63
166144973649,867115.74
162770321582,36569.49
113589276937,566250.84
601839922868,673225.66
254971147314,21965.53
255454782755,717485.72
124133611706,989967.32
264606002112,2784.4
326988278959,260222.76
606283109772,474423.47
104541455421,674916.09
287759834165,739876.15
144443627738,343413.43
110030758034,897215.08
133188897592,512558.27
386947762015,292387.63
115802109465,446582.06
131876138867,304732.79
855209877493,333520.53
136088763954,638937.43
247803803363,689388.74
288833098018,914607.87
428981461852,84334.65
193523213159,614416.12
993066952274,558082.45
735307333564,603344.79
106475978255,367075.9
307437092894,867313.27
291642777708,526686.34
641748902024,571277.28
429528527567,305294.49
643981097244,685139.31
172683702872,637368.01
140604454591,480645.7
333110157210,185711.28
948635017820,300461.23
937166320683,618498.96
147999395458,172477.92
117385019333,271005.02
112322517581,86107.16
210423440761,352127.34
253340480951,553996.25
265305998291,942615.86
322574682702,405311.65
305212618224,409662.03
267011214613,655340.56
523102706725,130428.02
332971912644,952692.08
185168763500,33085.34
136746263385,522652.07
255707742116,262217.94
699379205984,150444.83
256832801109,54808.64
113219588729,515491.4
282939960961,227878.69
144747729981,477792.18
138622042969,44331.31
607147098102,95650.91
240459362701,908034.85
444715144987,784555.7
167320105678,138946.9
265951322877,225523.87
246988592013,121624.45
125185760583,936992.39
241078481541,947594.88
236368788478,988092.56
204685920663,332000.21
701071982277,234681.94
989981868798,86057.93
332428300418,88662.83
269335040603,957892.23
158914885148,180225.56
994460214751,449901.3
581140712444,185631.67
252165523052,592150.18
123118990400,982457.63
220405070569,4205.82
926695738888,305615.26
364988248764,657335.31
244495655693,247723.31
133823515133,473605.5
320118610323,749468.46
219261169253,359134.45
157734451511,695079.88
734031617717,240204.23
285906289767,825314.94
732973391951,454398.68
308672522290,996689.96
292109896070,253761.22
193460894328,289366.31
862884791066,288141.19
273235797758,55252.43
304441813129,811315.54
302579318584,467064.39
100824491677,832873.56
334960244727,222350.38
202710907006,136844.13
648490539578,59073.65
161000509411,830138.81
243328144133,329208.62
294115689558,989544.56
149606850173,809583.47
321588190218,965936.92
291589723024,942862.2
741762612878,488847.19
422418953725,268351.12
307748221510,530720.86
196653740334,908211.38
108813570062,75709.58
174269499441,148095.27
206457802766,662519.59
306937462492,998059.79
153707971358,478051.77
190288234095,78910.3
100963495528,76892.73
203410326528,699527.82
221766745681,893448.08
163253559129,573502.3
667640901273,756959.46
248580153136,986950.84
186168614866,334985.08
916390440717,474687.7
320921016511,295298.95
266644938242,919624.7
473095662850,373589.61
821773980568,442936.61
338374457228,984635.32
689830600148,661165.91
312379255304,258933.72
646951169764,958013.26
698602253638,375074.6
100234455352,888991.27
164494803188,419364.15
186884796747,131336.5
312382675203,733279.66
290254321534,355525.66
958268067160,300302.83
237425647322,908938.01
466377835653,842963.58
406186236650,504870.96
297909133257,432196.66
300686632537,771174.56
169453120639,374024.17
121833219730,449600.42
144303086828,712053.18
295307448511,403177.15
240657663181,239862.1
123924389334,397900.97
106058745780,5471.29
315148277263,312186.25
510416980819,432156.64
454538113970,76384.03
278573180725,177176.16
171547578199,864663.37
498059136682,529242.86
128801331055,120343.86
287363169845,194663.81
148520246016,601558.39
758871039580,226343.28
145731004600,827412.37
148680010200,103331.19
322702263084,479566.33
123201079344,432138.18
319415153758,813208.43
252210547810,325344.38
998652696686,708589.32
928534501382,102813.38
114026583032,636944.04
248980698204,528585.78
807603658532,100813.71
874895460774,76432.15
327860217453,908478.72
228481197528,907942.41
223574780188,734753.7
351639202366,224807.14
442729375108,154172.93
101399401366,630773.22
767842777320,511684.38
588399411838,751674.17
106277803643,94267.45
334456831030,242006.6
165605800851,940932.66
142701518897,676668.29
159305081112,402161.04
101957053637,268359.48
562854208126,144773.81
196118215441,690663.69
300446979396,5980.72
253556372095,780471.66
294030694849,674313.63
429541394494,132025.81
136763122965,320744.91
393464861607,104479.86
210955623614,440578.07
320205576189,563161.48
128923249293,781358.77
294761585044,215925.62
323196818227,628389.94
518757860637,521267.24
123158084738,610267.88
317574976221,52641.18
242069785409,265745.34
129727810019,199560.15
132527768680,445247.43
183946483596,762582.54
250257852408,753726.04
280223524477,464670.03
210589523459,437861.14
985059537806,993702.13
688167227562,663019.89
249510768617,800459.7
177210645717,728485.86
251721846890,489352.8
268749093626,523722.74
252904838511,190772.03
818144334057,917006.25
137159424252,323693.32
184625783692,162186.64
319241420423,520495.57
220301450734,50165.42
171062817079,988283.71
901315302590,589843.38
368210212018,674333.3
279557775653,954709.02
309830448605,319643.46
185237597258,120083.94
315901297713,862634.73
426691181123,338750.85
273565077492,258298.17
627778982514,132972.67
371122092546,558641.78
139181006813,220810.26
323387445077,151159.07
250719040539,776084.12
228988160305,299348.93
179173538648,892542.93
178359410947,40097.03
309602133759,905820.5
785985923821,472682.05
218438330716,683257.14
258686125010,802475.12
218998005240,309395.43
375577076938,133277.86
714367390616,34452.95
794703138919,799907.71
302609222944,927321.89
170751535718,468312.34
175575584551,857018.67
950453204743,356457.19
223174774905,729565.02
235687469453,287515.76
165054667993,904092.34
715290095639,466422.14
210227742397,245645.59
592085019661,374142.16
159007933543,454466.79
792408319906,970916.42
248875251386,896964.18
872579762002,153506.7
278170471398,510823.0
183715131194,573774.39
283165076214,907897.52
167121198186,604110.99
211972204380,46150.61
859839962584,481055.59
502730851328,238807.56
185489156046,846274.3
832928516790,357731.16
165397388814,799291.73
167483348240,170459.67
291261701572,651992.43
257689093401,711266.94
226878871596,858438.15
113976754364,120956.54
313925456784,711054.4
221080352622,611412.49
253697423157,8983.85
302043939956,673803.72
220979496247,23790.49
134327573783,469540.55
155241752859,718309.01
255240465248,797357.29
188374283554,282435.66
451632221254,389012.49
161261882635,7193.38
121275803901,356363.1
961296945142,549690.81
433268221811,765934.9
317706661325,985529.46
275088497434,488377.47
316734405199,99520.22
225983592798,989881.53
106575263099,78978.75
312826304119,835119.61
422925021002,306198.67
116883118994,304172.33
231681506485,322205.72
197556047165,629142.55
116624206554,924796.64
105846157298,314131.25
233396070395,415471.49
175437923146,715485.33
171648166631,503468.74
244335111639,591076.71
318436036658,953722.51
147156443751,413074.4
375271087815,898926.23
314341778388,462989.07
133554301710,646837.32
107271387081,66440.28
401005564787,489291.39
134225724755,814719.01
672233817035,921889.75
994937578246,683985.79
216519876028,121350.77
311510133264,730824.23
160017146120,374424.67
328830423355,239080.33
190076440033,603289.94
492586488300,654588.82
194806154834,15143.58
157065876820,474086.04
143291152582,307648.72
148925827317,616950.38
212580904276,701516.39
175610432362,100227.52
786704154548,974475.39
306292844855,558267.08
237847574961,611979.72
103933634485,619326.35
894576081894,647259.37
310713198693,469997.26
267859206834,829049.43
801633008106,949421.12
578486453698,134214.81
232445124677,721152.3
309104357763,759287.29
145178957203,858198.74
938311635759,330620.89
705876175408,330022.38
568204752436,64848.0
188694415535,428788.42
966184354431,642677.54
222914046203,382158.52
202347714216,362367.76
151490457306,224217.73
189835916091,279549.14
240532101882,351507.09
300896628732,476467.29
180127287464,226343.65
328585725595,916778.91
186914818433,717429.25
174627961517,583245.51
169891210004,307747.93
309348229984,201842.0
114839546316,517444.24
520025678789,418167.46
249056869671,875749.01
175488249302,885010.66
267517556212,997879.24
639838543795,629040.77
114851502057,931696.34
639918081282,707190.2
197168155088,783947.79
290272697327,972095.97
191988361687,295521.97
186007098316,31606.39
688086608250,848039.69
205231759623,123030.24
134920815118,524777.24
311134850303,152224.55
142192594844,991080.37
199619255905,459852.55
290100756179,477010.01
162981719929,384922.7
471640321564,424363.01
713869704732,159432.62
151818373436,692877.83
113779795691,366792.04
192282536420,70648.77
339410044844,460375.75
244495097018,404330.34
239798543074,42225.88
144040881209,245623.7
277516839190,451682.0
105882735600,775930.53
143640008442,692397.13
108639538427,471168.64
252315504588,69308.22
588470274122,248261.45
217616103193,334085.32
221717896985,376741.9
139507862412,802437.67
265558606560,416147.11
159781784797,368805.74
328269603298,678357.43
561911944635,44032.34
289260545827,469538.97
186218802244,180765.48
328380461988,848187.31
297524822699,685837.79
109172477887,747439.3
425639345040,579513.63
113347641242,911756.8
337402516275,642188.97
803983355650,561985.3
165064058000,135745.46
596504331433,409751.59
182508012132,81211.03
100464671295,866806.72
224554542110,548695.5
279890638733,680083.93
328760318293,68761.88
209686241293,734206.75
216187985414,964932.27
209362716268,59466.82
136109365782,214245.25
252881790192,889394.61
123656701046,123211.13
278982620570,944845.44
240938159723,248031.4
172854246713,847555.19
113350092440,509882.48
298328697833,798954.23
188511508805,426446.16
107483032186,537281.71
109060055848,643297.43
848720626039,141914.26
238266776421,154773.32
812431461221,192517.75
143084852805,794824.77
229131283270,980815.4
125973959792,537816.41
161006405390,384736.22
355678290709,735673.33
206960240788,979192.28
176562882338,778591.85
566626387442,683486.31
315554169243,634103.38
127662991147,288015.17
434472628080,800047.24
768382467638,169655.2
247416626154,922504.11
216117408103,627693.41
260804153184,565292.27
216945666683,356699.21
323542617419,164566.6
241140845355,165092.71
114592265399,238923.73
160953025711,386900.41
121319185371,949667.75
550605605810,101261.44
306471060792,205692.92
217409660884,119462.37
842662122375,702237.4
738894746222,968694.48
233262665259,11904.16
109939816705,714451.54
226144796109,513470.47
244500779826,975621.94
219461211019,62688.38
282782839402,496887.64
303980313323,766980.22
107968036572,469126.31
296480396370,192678.38
143852972048,197325.37
572320879277,444888.0
250870192434,493859.95
113659225080,349693.57
116367919450,16960.82
294591894357,333423.51
207415871229,855616.76
138944385522,209967.78
217516992913,579937.54
304276613118,236969.67
174717813164,583450.03
433279692863,168404.24
433379353853,311042.87
267754570740,880443.49
113865731200,949415.43
821506586083,36250.17
251948301729,686319.16
326531614354,220706.41
291024919626,721471.68
219282285821,20721.58
485387907911,377373.12
164205584751,853834.36
163533652645,349387.83
282837667331,633921.38
664274282106,746092.43
114581991053,327803.07
212762290403,874811.94
302481494904,8487.02
309935378232,977811.34
183883198803,840277.62
329688635262,528266.68
192259041669,183753.44
181231941876,818459.59
605370037944,549043.54
169625773266,332789.74
104294339028,117748.69
823758764186,539730.68
130344992917,948003.62
418829311239,342810.66
217947073601,525024.82
245126682159,613130.8
187613892218,626953.14
594859345349,690597.62
312886772385,149542.53
198650479374,434663.76
257579273113,579026.44
282509198558,238625.15
531337110504,498078.67
225748788723,358496.08
178720273361,878245.81
212565549340,202750.51
993784698499,475360.72
239641920731,600560.96
156754230335,57040.56
918022707603,681820.47
308449076556,844749.46
256946926968,946605.02
174864734984,503681.11
312952244661,894424.66
257624948426,671357.95
235060625700,52532.77
275055169920,163641.04
137775150432,233697.41
166665865481,658725.4
596240449346,67541.54
161730416051,677060.9
235776331425,312409.01
107294319526,317993.71
429713281285,663319.31
110016505187,894689.92
191615570341,460999.43
758411560567,208644.2
482994938493,137032.35
221008661073,659685.68
117213210789,391625.97
266284393881,423317.47
153806423345,396807.34
231505837312,394544.83
156068372610,70400.2
823736758185,527364.89
251859283346,240594.39
250151393722,956879.58
171189557275,23140.94
140227448194,856945.61
571206327764,199300.36
333289516700,358999.46
295304327402,552524.18
199755401593,913526.94
235891543290,247336.87
217688195277,592671.61
598493316920,187433.43
128101636498,254076.85
186500516434,12664.8
241570772144,518464.48
651232439613,797234.87
229435513649,545175.54
948872607762,997909.27
105883929250,314776.34
560485062625,432540.9
140535741515,579693.9
143300859505,77275.22
323818080020,874821.81
230353860604,774098.74
187007131326,214694.57
871585655647,211932.71
365045993818,403957.21
389679544824,167795.72
287192646185,739057.04
177804638637,319723.45
212825292757,795877.05
555860351000,449810.19
170665700540,406291.45
302751011378,729448.97
335465918681,297449.63
132262910299,818796.96
251792339155,586977.95
270051883653,837908.79
214927770784,787031.55
144343409529,385782.95
529645511857,325450.54
253371550806,252081.91
779016700599,752409.71
956304061528,833904.25
301412287383,463208.43
747233327332,806655.98
339863201749,667633.4
109428930464,524097.39
243184805854,32872.2
307334380923,14904.0
155318100510,708865.19
463704936623,557884.06
284498795223,961255.5
789216295701,738267.56
304895375921,378320.29
430882480154,507784.61
139577104607,53348.74
195205482260,226738.48
182914611032,582563.75
628878138894,857580.64
118191528608,422264.63
275262886628,729893.26
333947522292,697897.56
190742582141,330657.24
279937207692,592820.74
239165776465,913176.59
246008736223,795769.45
307426070934,337874.73
144749986313,45836.02
170459277947,157643.22
282525463069,382413.79
330006465093,531558.97
198056926116,521261.62
106936056687,695150.04
192301694360,919553.48
432594018491,507548.12
304397414969,322821.08
326620715632,720913.2
204163109876,748474.08
245041502969,902185.41
308945269074,338802.59
254766373329,408617.4
692983323428,370590.4
252553237098,49134.72
132005108754,817913.38
256754277493,810599.99
263685392005,990427.28
371401396377,653320.86
171747813409,752037.4
868258259841,795277.43
270821453107,502638.88
501316745025,919893.01
229658004053,606270.73
334295261663,2138.51
101664172599,436564.99
115694746428,113390.92
727042329219,267818.15
927089468405,71841.53
104637132502,294182.09
188111078336,368692.24
315619306691,709781.51
559505741504,738207.84
306422846954,276877.36
119637585322,325571.08
721231664592,443716.91
167820486126,408981.3
841263656257,636467.93
527441482323,666293.32
222280925449,747084.78
117343692154,438410.43
338847978313,205351.36
298345928793,710218.11
267958635993,303046.18
295339047059,937619.69
832875212253,616965.81
234621380839,81665.94
318596576757,20568.51
329489626524,818459.97
191382267112,143186.46
164861115683,552144.63
135673960861,570368.83
255420405466,957727.92
119443359390,392121.35
358022417074,542814.49
255192134114,267778.1
165552592765,726474.19
254379986389,247423.13
497123276275,650604.03
239830419811,968991.38
180846219108,997360.77
131685086919,829915.17
291179029844,192865.18
103052503915,585238.09
259971966285,959561.72
181960189327,662204.93
243035495094,848310.97
125525691241,845877.86
144765813250,738468.12
330383303414,622038.42
114791461851,398929.82
307918254554,46833.31
218117322002,165971.04
429679319648,202630.87
328725774739,584727.6
203485367114,520488.86
294722121694,384416.78
659869861609,905667.89
222303534107,937812.42
178112125972,342811.69
933594216778,284367.64
303946674452,240076.99
169521869940,877217.13
216927390239,492395.72
198154861336,908326.98
106280734877,907315.21
252310682967,960588.93
159675003221,444935.42
143172974954,522165.67
137536803642,101125.89
118398935047,549965.06
116780374013,61657.7
263879248572,833737.74
571964475756,200010.13
222218569892,414300.77
536947728652,853104.91
367883038243,203112.09
939851064166,964706.35
283785164027,560906.37
214763059397,120831.32
670300870405,100201.92
176963617890,970871.33
299248684002,920427.56
939926515135,645646.64
559032949496,172968.93
313912034651,718845.55
120928541419,165631.44
162318193132,738093.09
271774312933,685032.22
149228561300,333118.86
155233946244,139579.82
112363320833,405417.45
528187308269,326350.19
628437029201,441049.66
894782010025,961804.78
207115862221,729916.81
600265132670,798578.02
218360750126,340342.66
301265885233,461919.42
208762318295,377037.69
318129843677,510707.15
557724888359,467776.1
682109042760,678288.62
257378924997,617114.25
949763057265,642932.54
282415850690,819017.82
299333966395,811597.61
215385588749,551249.03
109819289466,576332.62
257693331226,343774.82
159718677703,775296.24
744421648452,963871.78
206107355393,549608.08
109842041580,575297.62
300707896520,134163.25
286171365743,615174.19
278299225230,646971.0
568263535164,525155.24
228626467455,438763.13
198611225575,773704.18
298613958585,89355.97
217827664362,682547.86
115860479823,879571.73
960284314521,484622.46
277852274822,397651.85
241882499170,453743.73
166505482750,649934.91
805520716476,165467.51
304867808825,999156.6
796062280325,368375.14
200430139849,568757.7
393193216019,686748.78
125086276124,830371.23
313553881986,211533.35
215620772084,879233.36
104271451614,655850.37
238296764573,362977.33
136653047559,764932.51
226548564999,478914.3
994201290753,98079.77
280883042115,743897.44
724884511302,724519.57
167250065351,199669.39
592422170694,502914.82
111367857104,346284.96
236523468695,735658.27
192223809778,73320.24
276678093065,148055.13
223436064841,477803.49
282046825995,832712.34
258276057552,404651.42
219283261721,805312.89
276858479575,497748.57
227267284289,886077.26
295714464937,197760.02
252266806741,453602.39
109666679638,883698.4
784007811005,921209.9
260262063587,87561.84
248076749910,311138.14
113656414212,321720.72
178616480271,688337.78
339365620802,523743.86
281873369438,268987.7
321568647175,802042.72
149919889886,442363.38
302403066441,92076.29
110540326710,516762.65
655964256020,531296.91
226615931585,223110.3
208452126864,798643.14
123055620462,125424.08
174723207388,241814.66
929062592558,727302.24
144024802432,966190.51
137570848100,419032.91
518535547502,373161.47
231948656991,163143.75
979846125605,433656.02
269157882498,528982.22
311913096653,718419.39
556642204656,228901.84
117629737456,39197.31
601351082935,189301.14
280831852464,468799.39
288347210969,879853.24
196600631245,90896.37
272113263769,413793.29
251403538431,445913.63
302710373811,530413.84
254031451083,898586.73
191442185447,529692.92
313287917880,510795.76
308829040502,190892.48
132284561982,35767.76
123847078163,559632.72
323035584753,990561.31
668522968449,300651.12
133921597011,550823.24
306882103750,323559.05
276262858132,138931.9
261983953895,334043.3
174416671438,961299.83
238487952385,733795.28
190670339187,259156.4
258510634007,523911.45
229880229837,829225.81
182031331891,476934.89
295650109022,653781.77
967152642999,68260.92
315146407249,257996.12
166375477169,832206.5
116628484510,10135.2
333307498401,231010.67
863002567141,621880.19
193023203743,852098.8
165990419785,4351.81
236302418283,597637.37
799555122553,493959.97
179775057391,560835.34
239912581170,695605.96
133503689731,86673.62
246342788313,46568.31
667838783626,958560.32
834388372808,427815.7
284952502987,701767.64
311366187351,51248.7
277673730412,453389.31
228212247392,682550.45
198300230579,429312.23
150191639483,365210.21
134634651880,127584.14
457907249710,845577.89
325475128033,74793.89
198979900369,477858.52
650591834061,448825.91
137146039913,733360.13
234323614053,860773.37
325109944525,631090.68
198425432388,269433.94
530196478727,722121.33
182537218478,483902.88
219958855250,677037.85
321961327104,467699.62
279838528854,756042.46
209023262760,720654.0
245081563147,896094.23
180022863662,156450.59
220697018013,139150.61
225648494496,856609.15
966566353544,3192.59
270972239146,989039.88
588715108850,872381.43
240616377094,689161.95
192156154655,995052.7
241355739352,134906.21
331484500789,700487.55
160309022688,811295.93
766976797283,483443.67
282925455942,803660.85
206738856861,212590.44
299987521395,389609.75
269063002840,782342.38
120919291489,692001.6
258083114800,647923.52
242319805040,378627.53
312409927840,552027.44
388883772937,613137.34
252569985945,597368.8
712087722430,972949.97
270661759366,305430.16
140216028119,416281.43
162522390448,430111.54
142198171358,893709.09
164360573186,410532.82
224692811077,205955.86
230778718189,79779.78
194271555452,254753.83
283611748028,627014.17
330406582114,314519.21
280946472949,258705.16
109072826733,133347.23
132384104101,398894.39
130202149576,906828.21
105171742452,132392.5
332375984789,577516.18
308005902040,955539.67
626837070142,33400.43
323762089886,256141.77
109740120856,797862.64
218333787787,490500.86
105406699410,569049.03
587529249355,611477.1
302442827011,272319.46
542294767953,726569.35
153672607150,493616.49
365317293534,889632.36
554380472133,699827.27
815423593414,638550.0
131267239842,931748.89
778006927097,160222.54
329242073836,306680.13
124773403959,761106.14
336037171948,896150.47
145419174560,486345.04
159285199832,832272.87
531202743691,142424.28
181658948071,552880.53
290504305028,229569.93
315100532882,317852.3
305098451615,872534.18
149727864807,972678.29
827273642087,765416.69
292602544239,395949.23
725203865723,176402.3
226156020626,58968.0
257156249554,736013.08
142368214274,13626.41
116714228641,887090.8
331534857160,574579.95
170690007834,430304.01
110334185681,227407.7
235533742483,249876.28
144017249509,345006.9
330963105548,606927.56
293790039676,458223.39
128566173611,571923.12
204893082135,187382.63
582671943644,299556.02
312783394013,457839.16
146233820482,790552.77
298729907607,209290.45
160973981919,743000.95
244203992643,310009.51
170272955866,491607.26
167617873557,947360.71
254534170908,391460.04
152970127634,757533.71
316782724249,749118.62
249561038560,98999.68
330480645675,316805.6
503938057287,76976.32
109846644275,529756.63
333979329831,809264.29
369383479154,814000.18
329959637154,657048.97
138579983395,425732.87
572883634470,715311.47
231874949208,202967.4
330378872464,973524.62
459195710528,629911.57
329881301091,382648.55
109400151754,554098.07
231765651296,18715.46
715245446266,274343.14
293829042105,949102.39
678801124475,102863.88
256428590051,56296.52
321692784502,805207.55
231004428691,211539.13
419204758093,899675.82
224316757682,588810.73
251720910281,245220.81
289778827319,909468.76
260195019723,167217.86
305775136952,261016.3
161839739424,349681.57
881309193812,972489.26
260776572794,510190.44
212036780833,227426.97
115578018693,812957.42
617852799827,667522.51
119014214273,868730.34
160541720500,726855.1
294053814485,374018.33
169773849291,394949.49
132634235029,602352.9
281535805469,93164.67
902165147412,812582.84
208766864198,176600.9
747613461071,907727.52
167895922402,812361.85
331963350174,421489.34
237204352311,27694.04
313522108455,882226.95
338967406231,168781.83
550679719171,25889.63
641790681828,687383.39
541200237103,283787.31
175542050609,692907.29
797397452885,551751.65
179040501145,235158.16
843828508175,658732.47
372065603485,70325.51
223845580697,546158.99
232390909171,828966.5
187502986715,825710.59
824513616792,142363.62
147337842738,32455.35
320831093448,475457.89
113873417414,332094.82
863866671176,269787.16
762152814925,669261.91
226703450137,535516.24
422115009799,18423.4
219987844167,975589.66
267255093943,612205.36
317346054230,521244.69
176566305993,546000.69
840354217245,583362.51
288892602740,496185.26
243495482035,729734.3
329779559532,706259.94
219805876752,879642.17
135321032771,865385.5
667944181231,52780.38
849512025823,337209.53
335314773417,982245.44
711557289093,875292.48
310597320790,291736.36
129168553300,695350.21
247796688148,747495.31
